date,PriceStats,CPI
04-02-2013,106.6857,105.2396
05-02-2013,106.7048,105.2396
06-02-2013,106.7722,105.2396
07-02-2013,106.8161,105.2396
08-02-2013,106.8463,105.2396
09-02-2013,106.8794,105.2396
10-02-2013,106.927,105.2396
11-02-2013,106.9473,105.2396
12-02-2013,106.9593,105.2396
13-02-2013,107.0212,105.2396
14-02-2013,107.0696,105.2396
15-02-2013,107.1109,105.2396
16-02-2013,107.1518,105.2396
17-02-2013,107.249,105.2396
18-02-2013,107.3227,105.2396
19-02-2013,107.3631,105.2396
20-02-2013,107.4416,105.2396
21-02-2013,107.4848,105.2396
22-02-2013,107.5263,105.2396
23-02-2013,107.551,105.2396
24-02-2013,107.5613,105.2396
25-02-2013,107.5579,105.2396
26-02-2013,107.5444,105.2396
27-02-2013,107.5835,105.2396
28-02-2013,107.5937,105.2396
01-03-2013,107.5894,106.1015
02-03-2013,107.57,106.1015
03-03-2013,107.5569,106.1015
04-03-2013,107.5589,106.1015
05-03-2013,107.5378,106.1015
06-03-2013,107.5244,106.1015
07-03-2013,107.5144,106.1015
08-03-2013,107.5008,106.1015
09-03-2013,107.4751,106.1015
10-03-2013,107.4785,106.1015
11-03-2013,107.453,106.1015
12-03-2013,107.4228,106.1015
13-03-2013,107.4427,106.1015
14-03-2013,107.4439,106.1015
15-03-2013,107.4393,106.1015
16-03-2013,107.4273,106.1015
17-03-2013,107.4145,106.1015
18-03-2013,107.4159,106.1015
19-03-2013,107.4027,106.1015
20-03-2013,107.442,106.1015
21-03-2013,107.4668,106.1015
22-03-2013,107.4554,106.1015
23-03-2013,107.4402,106.1015
24-03-2013,107.4193,106.1015
25-03-2013,107.4006,106.1015
26-03-2013,107.3829,106.1015
27-03-2013,107.3959,106.1015
28-03-2013,107.3755,106.1015
29-03-2013,107.3693,106.1015
30-03-2013,107.3688,106.1015
31-03-2013,107.3652,106.1015
01-04-2013,107.3767,106.3789
02-04-2013,107.3691,106.3789
03-04-2013,107.4322,106.3789
04-04-2013,107.4463,106.3789
05-04-2013,107.5488,106.3789
06-04-2013,107.533,106.3789
07-04-2013,107.4149,106.3789
08-04-2013,107.3962,106.3789
09-04-2013,107.4567,106.3789
10-04-2013,107.4613,106.3789
11-04-2013,107.4445,106.3789
12-04-2013,107.4344,106.3789
13-04-2013,107.4171,106.3789
14-04-2013,107.378,106.3789
15-04-2013,107.3741,106.3789
16-04-2013,107.3539,106.3789
17-04-2013,107.3577,106.3789
18-04-2013,107.3509,106.3789
19-04-2013,107.3281,106.3789
20-04-2013,107.2636,106.3789
21-04-2013,107.2399,106.3789
22-04-2013,107.2335,106.3789
23-04-2013,107.2245,106.3789
24-04-2013,107.2363,106.3789
25-04-2013,107.2258,106.3789
26-04-2013,107.2203,106.3789
27-04-2013,107.205,106.3789
28-04-2013,107.2015,106.3789
29-04-2013,107.199,106.3789
30-04-2013,107.1957,106.3789
01-05-2013,107.2217,106.2683
02-05-2013,107.2528,106.2683
03-05-2013,107.2634,106.2683
04-05-2013,107.2571,106.2683
05-05-2013,107.257,106.2683
06-05-2013,107.2511,106.2683
07-05-2013,107.2467,106.2683
08-05-2013,107.2975,106.2683
09-05-2013,107.3293,106.2683
10-05-2013,107.3542,106.2683
11-05-2013,107.3881,106.2683
12-05-2013,107.4365,106.2683
13-05-2013,107.457,106.2683
14-05-2013,107.4536,106.2683
15-05-2013,107.4929,106.2683
16-05-2013,107.5069,106.2683
17-05-2013,107.6048,106.2683
18-05-2013,107.6606,106.2683
19-05-2013,107.6984,106.2683
20-05-2013,107.7032,106.2683
21-05-2013,107.6984,106.2683
22-05-2013,107.7451,106.2683
23-05-2013,107.7554,106.2683
24-05-2013,107.7453,106.2683
25-05-2013,107.7189,106.2683
26-05-2013,107.7085,106.2683
27-05-2013,107.6958,106.2683
28-05-2013,107.6894,106.2683
29-05-2013,107.7113,106.2683
30-05-2013,107.7057,106.2683
31-05-2013,107.6892,106.2683
01-06-2013,107.6766,106.4575
02-06-2013,107.6893,106.4575
03-06-2013,107.6906,106.4575
04-06-2013,107.6872,106.4575
05-06-2013,107.6616,106.4575
06-06-2013,107.6659,106.4575
07-06-2013,107.6669,106.4575
08-06-2013,107.6646,106.4575
09-06-2013,107.661,106.4575
10-06-2013,107.6394,106.4575
11-06-2013,107.6312,106.4575
12-06-2013,107.6709,106.4575
13-06-2013,107.65,106.4575
14-06-2013,107.6377,106.4575
15-06-2013,107.6269,106.4575
16-06-2013,107.6242,106.4575
17-06-2013,107.6129,106.4575
18-06-2013,107.6059,106.4575
19-06-2013,107.6077,106.4575
20-06-2013,107.6094,106.4575
21-06-2013,107.5899,106.4575
22-06-2013,107.5706,106.4575
23-06-2013,107.5604,106.4575
24-06-2013,107.5511,106.4575
25-06-2013,107.531,106.4575
26-06-2013,107.5045,106.4575
27-06-2013,107.4763,106.4575
28-06-2013,107.4461,106.4575
29-06-2013,107.4256,106.4575
30-06-2013,107.414,106.4575
01-07-2013,107.4299,106.713
02-07-2013,107.4264,106.713
03-07-2013,107.4375,106.713
04-07-2013,107.4351,106.713
05-07-2013,107.4361,106.713
06-07-2013,107.433,106.713
07-07-2013,107.4465,106.713
08-07-2013,107.4533,106.713
09-07-2013,107.4846,106.713
10-07-2013,107.5387,106.713
11-07-2013,107.5609,106.713
12-07-2013,107.5981,106.713
13-07-2013,107.6348,106.713
14-07-2013,107.6591,106.713
15-07-2013,107.6854,106.713
16-07-2013,107.7138,106.713
17-07-2013,107.7638,106.713
18-07-2013,107.7872,106.713
19-07-2013,107.7939,106.713
20-07-2013,107.8028,106.713
21-07-2013,107.8087,106.713
22-07-2013,107.8048,106.713
23-07-2013,107.804,106.713
24-07-2013,107.8145,106.713
25-07-2013,107.811,106.713
26-07-2013,107.7991,106.713
27-07-2013,107.7937,106.713
28-07-2013,107.7923,106.713
29-07-2013,107.7966,106.713
30-07-2013,107.7893,106.713
31-07-2013,107.783,106.713
01-08-2013,107.7893,106.7551
02-08-2013,107.7862,106.7551
03-08-2013,107.7827,106.7551
04-08-2013,107.7837,106.7551
05-08-2013,107.7705,106.7551
06-08-2013,107.7567,106.7551
07-08-2013,107.7841,106.7551
08-08-2013,107.7754,106.7551
09-08-2013,107.7545,106.7551
10-08-2013,107.7406,106.7551
11-08-2013,107.7358,106.7551
12-08-2013,107.74,106.7551
13-08-2013,107.7303,106.7551
14-08-2013,107.7575,106.7551
15-08-2013,107.744,106.7551
16-08-2013,107.7413,106.7551
17-08-2013,107.7377,106.7551
18-08-2013,107.7441,106.7551
19-08-2013,107.7517,106.7551
20-08-2013,107.757,106.7551
21-08-2013,107.7768,106.7551
22-08-2013,107.776,106.7551
23-08-2013,107.7863,106.7551
24-08-2013,107.8021,106.7551
25-08-2013,107.8105,106.7551
26-08-2013,107.7999,106.7551
27-08-2013,107.8038,106.7551
28-08-2013,107.8252,106.7551
29-08-2013,107.8466,106.7551
30-08-2013,107.8732,106.7551
31-08-2013,107.8941,106.7551
01-09-2013,107.8938,106.8835
02-09-2013,107.9005,106.8835
03-09-2013,107.9033,106.8835
04-09-2013,107.9317,106.8835
05-09-2013,107.9334,106.8835
06-09-2013,107.9318,106.8835
07-09-2013,107.9109,106.8835
08-09-2013,107.9197,106.8835
09-09-2013,107.9048,106.8835
10-09-2013,107.902,106.8835
11-09-2013,107.9213,106.8835
12-09-2013,107.9013,106.8835
13-09-2013,107.8941,106.8835
14-09-2013,107.8869,106.8835
15-09-2013,107.8777,106.8835
16-09-2013,107.8707,106.8835
17-09-2013,107.8618,106.8835
18-09-2013,107.8698,106.8835
19-09-2013,107.8549,106.8835
20-09-2013,107.8528,106.8835
21-09-2013,107.8509,106.8835
22-09-2013,107.8427,106.8835
23-09-2013,107.8372,106.8835
24-09-2013,107.8292,106.8835
25-09-2013,107.8388,106.8835
26-09-2013,107.8326,106.8835
27-09-2013,107.8151,106.8835
28-09-2013,107.8282,106.8835
29-09-2013,107.8189,106.8835
30-09-2013,107.8032,106.8835
01-10-2013,107.7981,107.0078
02-10-2013,107.8199,107.0078
03-10-2013,107.8023,107.0078
04-10-2013,107.785,107.0078
05-10-2013,107.7803,107.0078
06-10-2013,107.7813,107.0078
07-10-2013,107.7633,107.0078
08-10-2013,107.7769,107.0078
09-10-2013,107.7819,107.0078
10-10-2013,107.76,107.0078
11-10-2013,107.752,107.0078
12-10-2013,107.735,107.0078
13-10-2013,107.7028,107.0078
14-10-2013,107.7009,107.0078
15-10-2013,107.673,107.0078
16-10-2013,107.6692,107.0078
17-10-2013,107.6722,107.0078
18-10-2013,107.6685,107.0078
19-10-2013,107.6703,107.0078
20-10-2013,107.666,107.0078
21-10-2013,107.6607,107.0078
22-10-2013,107.6718,107.0078
23-10-2013,107.665,107.0078
24-10-2013,107.6674,107.0078
25-10-2013,107.6387,107.0078
26-10-2013,107.6322,107.0078
27-10-2013,107.6106,107.0078
28-10-2013,107.6035,107.0078
29-10-2013,107.6004,107.0078
30-10-2013,107.6254,107.0078
31-10-2013,107.6305,107.0078
01-11-2013,107.6526,106.7322
02-11-2013,107.6567,106.7322
03-11-2013,107.6684,106.7322
04-11-2013,107.6514,106.7322
05-11-2013,107.6394,106.7322
06-11-2013,107.6371,106.7322
07-11-2013,107.607,106.7322
08-11-2013,107.5936,106.7322
09-11-2013,107.595,106.7322
10-11-2013,107.6267,106.7322
11-11-2013,107.6087,106.7322
12-11-2013,107.6157,106.7322
13-11-2013,107.6371,106.7322
14-11-2013,107.6351,106.7322
15-11-2013,107.634,106.7322
16-11-2013,107.6521,106.7322
17-11-2013,107.6578,106.7322
18-11-2013,107.6538,106.7322
19-11-2013,107.6433,106.7322
20-11-2013,107.6608,106.7322
21-11-2013,107.6633,106.7322
22-11-2013,107.6663,106.7322
23-11-2013,107.6988,106.7322
24-11-2013,107.7275,106.7322
25-11-2013,107.7236,106.7322
26-11-2013,107.7245,106.7322
27-11-2013,107.694,106.7322
28-11-2013,107.6622,106.7322
29-11-2013,107.6707,106.7322
30-11-2013,107.6635,106.7322
01-12-2013,107.6673,106.5142
02-12-2013,107.6473,106.5142
03-12-2013,107.6616,106.5142
04-12-2013,107.6642,106.5142
05-12-2013,107.6594,106.5142
06-12-2013,107.6624,106.5142
07-12-2013,107.67,106.5142
08-12-2013,107.6705,106.5142
09-12-2013,107.6538,106.5142
10-12-2013,107.6629,106.5142
11-12-2013,107.6858,106.5142
12-12-2013,107.6724,106.5142
13-12-2013,107.6631,106.5142
14-12-2013,107.6692,106.5142
15-12-2013,107.6794,106.5142
16-12-2013,107.6786,106.5142
17-12-2013,107.6816,106.5142
18-12-2013,107.7078,106.5142
19-12-2013,107.7038,106.5142
20-12-2013,107.7046,106.5142
21-12-2013,107.7265,106.5142
22-12-2013,107.7527,106.5142
23-12-2013,107.7583,106.5142
24-12-2013,107.7655,106.5142
25-12-2013,107.7995,106.5142
26-12-2013,107.8045,106.5142
27-12-2013,107.8272,106.5142
28-12-2013,107.8495,106.5142
29-12-2013,107.8788,106.5142
30-12-2013,107.8813,106.5142
31-12-2013,107.8946,106.5142
01-01-2014,107.9921,106.5051
02-01-2014,107.953,106.5051
03-01-2014,107.9444,106.5051
04-01-2014,107.9221,106.5051
05-01-2014,107.9252,106.5051
06-01-2014,107.9241,106.5051
07-01-2014,107.9353,106.5051
08-01-2014,107.9428,106.5051
09-01-2014,107.9435,106.5051
10-01-2014,107.9451,106.5051
11-01-2014,107.9474,106.5051
12-01-2014,107.9426,106.5051
13-01-2014,107.936,106.5051
14-01-2014,107.9506,106.5051
15-01-2014,107.9582,106.5051
16-01-2014,107.955,106.5051
17-01-2014,107.9509,106.5051
18-01-2014,107.9457,106.5051
19-01-2014,107.9325,106.5051
20-01-2014,107.9228,106.5051
21-01-2014,107.926,106.5051
22-01-2014,107.9457,106.5051
23-01-2014,107.9505,106.5051
24-01-2014,107.9494,106.5051
25-01-2014,107.9569,106.5051
26-01-2014,107.9749,106.5051
27-01-2014,107.9547,106.5051
28-01-2014,107.9608,106.5051
29-01-2014,107.9806,106.5051
30-01-2014,107.9446,106.5051
31-01-2014,107.9428,106.5051
01-02-2014,107.9461,106.9013
02-02-2014,107.9627,106.9013
03-02-2014,108.019,106.9013
04-02-2014,108.0379,106.9013
05-02-2014,108.0395,106.9013
06-02-2014,108.0316,106.9013
07-02-2014,108.015,106.9013
08-02-2014,108.0254,106.9013
09-02-2014,108.0381,106.9013
10-02-2014,108.0363,106.9013
11-02-2014,108.0495,106.9013
12-02-2014,108.0931,106.9013
13-02-2014,108.1003,106.9013
14-02-2014,108.1019,106.9013
15-02-2014,108.1115,106.9013
16-02-2014,108.1216,106.9013
17-02-2014,108.1369,106.9013
18-02-2014,108.1615,106.9013
19-02-2014,108.1703,106.9013
20-02-2014,108.206,106.9013
21-02-2014,108.1994,106.9013
22-02-2014,108.2116,106.9013
23-02-2014,108.2463,106.9013
24-02-2014,108.2549,106.9013
25-02-2014,108.3526,106.9013
26-02-2014,108.2969,106.9013
27-02-2014,108.304,106.9013
28-02-2014,108.2891,106.9013
01-03-2014,108.3021,107.2966
02-03-2014,108.269,107.2966
03-03-2014,108.2785,107.2966
04-03-2014,108.2885,107.2966
05-03-2014,108.2836,107.2966
06-03-2014,108.3168,107.2966
07-03-2014,108.3103,107.2966
08-03-2014,108.3294,107.2966
09-03-2014,108.3215,107.2966
10-03-2014,108.3242,107.2966
11-03-2014,108.3322,107.2966
12-03-2014,108.3621,107.2966
13-03-2014,108.429,107.2966
14-03-2014,108.4442,107.2966
15-03-2014,108.3942,107.2966
16-03-2014,108.3971,107.2966
17-03-2014,108.4001,107.2966
18-03-2014,108.4153,107.2966
19-03-2014,108.4226,107.2966
20-03-2014,108.4292,107.2966
21-03-2014,108.4302,107.2966
22-03-2014,108.4272,107.2966
23-03-2014,108.4323,107.2966
24-03-2014,108.4409,107.2966
25-03-2014,108.4554,107.2966
26-03-2014,108.5176,107.2966
27-03-2014,108.5217,107.2966
28-03-2014,108.521,107.2966
29-03-2014,108.5344,107.2966
30-03-2014,108.5884,107.2966
31-03-2014,108.5961,107.2966
01-04-2014,108.6062,107.9876
02-04-2014,108.631,107.9876
03-04-2014,108.6403,107.9876
04-04-2014,108.6392,107.9876
05-04-2014,108.6326,107.9876
06-04-2014,108.6415,107.9876
07-04-2014,108.638,107.9876
08-04-2014,108.6499,107.9876
09-04-2014,108.6638,107.9876
10-04-2014,108.6679,107.9876
11-04-2014,108.6902,107.9876
12-04-2014,108.6955,107.9876
13-04-2014,108.688,107.9876
14-04-2014,108.6896,107.9876
15-04-2014,108.7068,107.9876
16-04-2014,108.7122,107.9876
17-04-2014,108.6995,107.9876
18-04-2014,108.713,107.9876
19-04-2014,108.7138,107.9876
20-04-2014,108.6976,107.9876
21-04-2014,108.7172,107.9876
22-04-2014,108.73,107.9876
23-04-2014,108.7682,107.9876
24-04-2014,108.7924,107.9876
25-04-2014,108.8065,107.9876
26-04-2014,108.8161,107.9876
27-04-2014,108.8175,107.9876
28-04-2014,108.8234,107.9876
29-04-2014,108.8438,107.9876
30-04-2014,108.8622,107.9876
01-05-2014,108.8736,108.3436
02-05-2014,108.886,108.3436
03-05-2014,108.882,108.3436
04-05-2014,108.8915,108.3436
05-05-2014,108.8996,108.3436
06-05-2014,108.9305,108.3436
07-05-2014,108.9309,108.3436
08-05-2014,108.9582,108.3436
09-05-2014,108.9619,108.3436
10-05-2014,108.9585,108.3436
11-05-2014,108.9668,108.3436
12-05-2014,108.9591,108.3436
13-05-2014,108.9606,108.3436
14-05-2014,108.9556,108.3436
15-05-2014,108.9602,108.3436
16-05-2014,108.9712,108.3436
17-05-2014,108.9752,108.3436
18-05-2014,108.9787,108.3436
19-05-2014,108.9547,108.3436
20-05-2014,108.9549,108.3436
21-05-2014,108.9745,108.3436
22-05-2014,108.9876,108.3436
23-05-2014,108.9887,108.3436
24-05-2014,108.9908,108.3436
25-05-2014,108.9982,108.3436
26-05-2014,109.001,108.3436
27-05-2014,109.0187,108.3436
28-05-2014,109.0294,108.3436
29-05-2014,109.0368,108.3436
30-05-2014,109.044,108.3436
31-05-2014,109.0566,108.3436
01-06-2014,109.068,108.722
02-06-2014,109.0753,108.722
03-06-2014,109.0862,108.722
04-06-2014,109.0748,108.722
05-06-2014,109.082,108.722
06-06-2014,109.0844,108.722
07-06-2014,109.0837,108.722
08-06-2014,109.0811,108.722
09-06-2014,109.0696,108.722
10-06-2014,109.0664,108.722
11-06-2014,109.0663,108.722
12-06-2014,109.0719,108.722
13-06-2014,109.0771,108.722
14-06-2014,109.0832,108.722
15-06-2014,109.0963,108.722
16-06-2014,109.1028,108.722
17-06-2014,109.1146,108.722
18-06-2014,109.1419,108.722
19-06-2014,109.1539,108.722
20-06-2014,109.1475,108.722
21-06-2014,109.1596,108.722
22-06-2014,109.1521,108.722
23-06-2014,109.1445,108.722
24-06-2014,109.1483,108.722
25-06-2014,109.1541,108.722
26-06-2014,109.1631,108.722
27-06-2014,109.1623,108.722
28-06-2014,109.1714,108.722
29-06-2014,109.1706,108.722
30-06-2014,109.1726,108.722
01-07-2014,109.1755,108.9245
02-07-2014,109.1786,108.9245
03-07-2014,109.1788,108.9245
04-07-2014,109.1687,108.9245
05-07-2014,109.1713,108.9245
06-07-2014,109.1962,108.9245
07-07-2014,109.2091,108.9245
08-07-2014,109.1997,108.9245
09-07-2014,109.2195,108.9245
10-07-2014,109.2297,108.9245
11-07-2014,109.2123,108.9245
12-07-2014,109.2062,108.9245
13-07-2014,109.1961,108.9245
14-07-2014,109.2026,108.9245
15-07-2014,109.2039,108.9245
16-07-2014,109.1948,108.9245
17-07-2014,109.1931,108.9245
18-07-2014,109.1917,108.9245
19-07-2014,109.1969,108.9245
20-07-2014,109.1907,108.9245
21-07-2014,109.186,108.9245
22-07-2014,109.1831,108.9245
23-07-2014,109.1998,108.9245
24-07-2014,109.1963,108.9245
25-07-2014,109.1744,108.9245
26-07-2014,109.1711,108.9245
27-07-2014,109.1733,108.9245
28-07-2014,109.1611,108.9245
29-07-2014,109.1684,108.9245
30-07-2014,109.1727,108.9245
31-07-2014,109.1786,108.9245
01-08-2014,109.1828,108.882
02-08-2014,109.1802,108.882
03-08-2014,109.1752,108.882
04-08-2014,109.1755,108.882
05-08-2014,109.1722,108.882
06-08-2014,109.1835,108.882
07-08-2014,109.1893,108.882
08-08-2014,109.1808,108.882
09-08-2014,109.205,108.882
10-08-2014,109.2036,108.882
11-08-2014,109.2085,108.882
12-08-2014,109.2237,108.882
13-08-2014,109.2516,108.882
14-08-2014,109.2616,108.882
15-08-2014,109.2636,108.882
16-08-2014,109.2771,108.882
17-08-2014,109.2739,108.882
18-08-2014,109.2725,108.882
19-08-2014,109.2742,108.882
20-08-2014,109.281,108.882
21-08-2014,109.279,108.882
22-08-2014,109.2785,108.882
23-08-2014,109.2846,108.882
24-08-2014,109.2879,108.882
25-08-2014,109.2773,108.882
26-08-2014,109.2824,108.882
27-08-2014,109.2638,108.882
28-08-2014,109.268,108.882
29-08-2014,109.255,108.882
30-08-2014,109.262,108.882
31-08-2014,109.2628,108.882
01-09-2014,109.262,108.7001
02-09-2014,109.2742,108.7001
03-09-2014,109.2953,108.7001
04-09-2014,109.3008,108.7001
05-09-2014,109.2965,108.7001
06-09-2014,109.3027,108.7001
07-09-2014,109.3053,108.7001
08-09-2014,109.3084,108.7001
09-09-2014,109.3101,108.7001
10-09-2014,109.3419,108.7001
11-09-2014,109.3445,108.7001
12-09-2014,109.3357,108.7001
13-09-2014,109.3343,108.7001
14-09-2014,109.3277,108.7001
15-09-2014,109.3263,108.7001
16-09-2014,109.3254,108.7001
17-09-2014,109.3493,108.7001
18-09-2014,109.346,108.7001
19-09-2014,109.3511,108.7001
20-09-2014,109.3401,108.7001
21-09-2014,109.3384,108.7001
22-09-2014,109.3299,108.7001
23-09-2014,109.3388,108.7001
24-09-2014,109.354,108.7001
25-09-2014,109.3553,108.7001
26-09-2014,109.3409,108.7001
27-09-2014,109.3346,108.7001
28-09-2014,109.3365,108.7001
29-09-2014,109.3344,108.7001
30-09-2014,109.3376,108.7001
01-10-2014,109.3562,108.7819
02-10-2014,109.3533,108.7819
03-10-2014,109.3334,108.7819
04-10-2014,109.3249,108.7819
05-10-2014,109.3097,108.7819
06-10-2014,109.2979,108.7819
07-10-2014,109.2879,108.7819
08-10-2014,109.3008,108.7819
09-10-2014,109.2944,108.7819
10-10-2014,109.2734,108.7819
11-10-2014,109.2569,108.7819
12-10-2014,109.2382,108.7819
13-10-2014,109.2126,108.7819
14-10-2014,109.2032,108.7819
15-10-2014,109.2693,108.7819
16-10-2014,109.2613,108.7819
17-10-2014,109.1923,108.7819
18-10-2014,109.1856,108.7819
19-10-2014,109.1765,108.7819
20-10-2014,109.1717,108.7819
21-10-2014,109.2162,108.7819
22-10-2014,109.1783,108.7819
23-10-2014,109.1702,108.7819
24-10-2014,109.156,108.7819
25-10-2014,109.1587,108.7819
26-10-2014,109.1398,108.7819
27-10-2014,109.133,108.7819
28-10-2014,109.1423,108.7819
29-10-2014,109.1293,108.7819
30-10-2014,109.1259,108.7819
31-10-2014,109.1111,108.7819
01-11-2014,109.1138,108.5086
02-11-2014,109.1031,108.5086
03-11-2014,109.0778,108.5086
04-11-2014,109.0798,108.5086
05-11-2014,109.0953,108.5086
06-11-2014,109.0981,108.5086
07-11-2014,109.0895,108.5086
08-11-2014,109.0769,108.5086
09-11-2014,109.0661,108.5086
10-11-2014,109.0525,108.5086
11-11-2014,109.0753,108.5086
12-11-2014,109.0873,108.5086
13-11-2014,109.1005,108.5086
14-11-2014,109.0942,108.5086
15-11-2014,109.0766,108.5086
16-11-2014,109.0721,108.5086
17-11-2014,109.0513,108.5086
18-11-2014,109.0487,108.5086
19-11-2014,109.0431,108.5086
20-11-2014,109.0179,108.5086
21-11-2014,109.0013,108.5086
22-11-2014,108.9726,108.5086
23-11-2014,108.9607,108.5086
24-11-2014,108.9286,108.5086
25-11-2014,108.928,108.5086
26-11-2014,108.9309,108.5086
27-11-2014,108.9016,108.5086
28-11-2014,108.8942,108.5086
29-11-2014,108.8775,108.5086
30-11-2014,108.9015,108.5086
01-12-2014,108.8928,107.9227
02-12-2014,108.9052,107.9227
03-12-2014,108.8907,107.9227
04-12-2014,108.8859,107.9227
05-12-2014,108.8657,107.9227
06-12-2014,108.8444,107.9227
07-12-2014,108.8414,107.9227
08-12-2014,108.7909,107.9227
09-12-2014,108.771,107.9227
10-12-2014,108.7411,107.9227
11-12-2014,108.7195,107.9227
12-12-2014,108.6658,107.9227
13-12-2014,108.6238,107.9227
14-12-2014,108.6028,107.9227
15-12-2014,108.5505,107.9227
16-12-2014,108.5329,107.9227
17-12-2014,108.5113,107.9227
18-12-2014,108.4798,107.9227
19-12-2014,108.4373,107.9227
20-12-2014,108.3875,107.9227
21-12-2014,108.366,107.9227
22-12-2014,108.3267,107.9227
23-12-2014,108.2862,107.9227
24-12-2014,108.2527,107.9227
25-12-2014,108.2317,107.9227
26-12-2014,108.1942,107.9227
27-12-2014,108.1784,107.9227
28-12-2014,108.1663,107.9227
29-12-2014,108.1453,107.9227
30-12-2014,108.1394,107.9227
31-12-2014,108.1362,107.9227
01-01-2015,108.1188,107.3108
02-01-2015,108.0869,107.3108
03-01-2015,108.059,107.3108
04-01-2015,108.0508,107.3108
05-01-2015,108.0168,107.3108
06-01-2015,108.0175,107.3108
07-01-2015,108.0096,107.3108
08-01-2015,107.9991,107.3108
09-01-2015,107.9353,107.3108
10-01-2015,107.8984,107.3108
11-01-2015,107.8718,107.3108
12-01-2015,107.838,107.3108
13-01-2015,107.8223,107.3108
14-01-2015,107.8112,107.3108
15-01-2015,107.797,107.3108
16-01-2015,107.7697,107.3108
17-01-2015,107.7511,107.3108
18-01-2015,107.7213,107.3108
19-01-2015,107.6879,107.3108
20-01-2015,107.6706,107.3108
21-01-2015,107.6688,107.3108
22-01-2015,107.6594,107.3108
23-01-2015,107.6427,107.3108
24-01-2015,107.6332,107.3108
25-01-2015,107.6365,107.3108
26-01-2015,107.6451,107.3108
27-01-2015,107.6535,107.3108
28-01-2015,107.659,107.3108
29-01-2015,107.658,107.3108
30-01-2015,107.6818,107.3108
31-01-2015,107.6912,107.3108
01-02-2015,107.6959,106.8058
02-02-2015,107.701,106.8058
03-02-2015,107.7517,106.8058
04-02-2015,107.8405,106.8058
05-02-2015,107.8898,106.8058
06-02-2015,107.9074,106.8058
07-02-2015,107.9304,106.8058
08-02-2015,107.9572,106.8058
09-02-2015,107.958,106.8058
10-02-2015,107.9882,106.8058
11-02-2015,108.0338,106.8058
12-02-2015,108.0533,106.8058
13-02-2015,108.0567,106.8058
14-02-2015,108.0769,106.8058
15-02-2015,108.0883,106.8058
16-02-2015,108.0922,106.8058
17-02-2015,108.1224,106.8058
18-02-2015,108.1622,106.8058
19-02-2015,108.1777,106.8058
20-02-2015,108.18,106.8058
21-02-2015,108.1936,106.8058
22-02-2015,108.2315,106.8058
23-02-2015,108.2339,106.8058
24-02-2015,108.2584,106.8058
25-02-2015,108.2992,106.8058
26-02-2015,108.3524,106.8058
27-02-2015,108.41,106.8058
28-02-2015,108.4514,106.8058
01-03-2015,108.4977,107.2696
02-03-2015,108.5174,107.2696
03-03-2015,108.5668,107.2696
04-03-2015,108.6209,107.2696
05-03-2015,108.6524,107.2696
06-03-2015,108.6425,107.2696
07-03-2015,108.6445,107.2696
08-03-2015,108.6395,107.2696
09-03-2015,108.636,107.2696
10-03-2015,108.6364,107.2696
11-03-2015,108.6127,107.2696
12-03-2015,108.6246,107.2696
13-03-2015,108.6254,107.2696
14-03-2015,108.6285,107.2696
15-03-2015,108.6217,107.2696
16-03-2015,108.6022,107.2696
17-03-2015,108.6036,107.2696
18-03-2015,108.6093,107.2696
19-03-2015,108.6295,107.2696
20-03-2015,108.6304,107.2696
21-03-2015,108.6349,107.2696
22-03-2015,108.6503,107.2696
23-03-2015,108.6407,107.2696
24-03-2015,108.6444,107.2696
25-03-2015,108.6508,107.2696
26-03-2015,108.6725,107.2696
27-03-2015,108.6683,107.2696
28-03-2015,108.6746,107.2696
29-03-2015,108.6827,107.2696
30-03-2015,108.6541,107.2696
31-03-2015,108.6833,107.2696
01-04-2015,108.6977,107.9081
02-04-2015,108.7009,107.9081
03-04-2015,108.6921,107.9081
04-04-2015,108.6835,107.9081
05-04-2015,108.7026,107.9081
06-04-2015,108.7009,107.9081
07-04-2015,108.6914,107.9081
08-04-2015,108.7299,107.9081
09-04-2015,108.7319,107.9081
10-04-2015,108.7264,107.9081
11-04-2015,108.7155,107.9081
12-04-2015,108.7033,107.9081
13-04-2015,108.6915,107.9081
14-04-2015,108.7038,107.9081
15-04-2015,108.7102,107.9081
16-04-2015,108.7445,107.9081
17-04-2015,108.7789,107.9081
18-04-2015,108.7824,107.9081
19-04-2015,108.8231,107.9081
20-04-2015,108.8407,107.9081
21-04-2015,108.8633,107.9081
22-04-2015,108.8886,107.9081
23-04-2015,108.9263,107.9081
24-04-2015,108.9299,107.9081
25-04-2015,108.9459,107.9081
26-04-2015,108.9783,107.9081
27-04-2015,108.9628,107.9081
28-04-2015,109.0012,107.9081
29-04-2015,109.0395,107.9081
30-04-2015,109.0775,107.9081
01-05-2015,109.0947,108.1275
02-05-2015,109.1173,108.1275
03-05-2015,109.1957,108.1275
04-05-2015,109.1811,108.1275
05-05-2015,109.2251,108.1275
06-05-2015,109.2455,108.1275
07-05-2015,109.2964,108.1275
08-05-2015,109.32,108.1275
09-05-2015,109.3324,108.1275
10-05-2015,109.3323,108.1275
11-05-2015,109.3314,108.1275
12-05-2015,109.3487,108.1275
13-05-2015,109.3532,108.1275
14-05-2015,109.3704,108.1275
15-05-2015,109.3851,108.1275
16-05-2015,109.4093,108.1275
17-05-2015,109.4202,108.1275
